ERS2541076,56917,46933
ERS2540940,57158,47073
ERS2540982,56496,46923
ERS2540929,56771,46745
ERS2540990,55275,46729
ERS2540949,54610,45484
ERS2540997,55838,46682
ERS2540957,56045,45803
ERS2540962,57530,48337
ERS2541054,54461,46258
ERS2540944,55453,48031
ERS2541026,54380,46547
ERS2540970,55080,45960
ERS2540930,56140,46499
ERS2541027,58139,47587
ERS2541016,54968,47493
ERS2541307,55297,47397
ERS2540948,57571,47363
ERS2540967,55973,46718
ERS2541314,56073,46838
ERS2540937,53662,47988
ERS2540954,54706,46775
ERS2541319,63666,45855
ERS2541300,53144,47229
ERS2541272,58873,47118
ERS2541290,52023,46051
ERS2541294,55554,46898
ERS2541299,56527,46888
ERS2541298,55982,46945
ERS2541297,54458,46963
ERS2541295,57358,46910
ERS2541296,56804,46654
ERS2541074,57150,46981
ERS2541060,55253,46781
ERS2540956,57443,47689
ERS2540955,56459,46988
ERS2541336,57011,48287
ERS2540934,56618,48321
ERS2540966,57208,48364
ERS2540961,58090,48154
ERS2540922,56594,49139
ERS2541031,54132,48587
ERS2541063,54982,47351
ERS2540987,55895,47210
ERS2540972,55212,46600
ERS2541039,55034,48353
ERS2540941,55669,47778
ERS2541045,54331,47208
ERS2541064,55489,48762
ERS2541313,56365,48537
ERS2541041,56201,48614
ERS2541066,55567,48787
ERS2540977,56580,48460
ERS2541308,55239,49601
ERS2540960,56216,48421
ERS2540968,56428,48367
ERS2540994,57084,48341
ERS2540998,58633,47935
ERS2540952,59161,47757
ERS2540979,57482,48209
ERS2540974,55355,45638
ERS2541305,57515,46976
ERS2540965,56312,47436
ERS2541075,60104,47673
ERS2541037,56858,45614
ERS2541020,57356,46823
ERS2541067,59824,48088
ERS2541022,57947,47480
ERS2540980,57054,48184
ERS2540993,54287,46539
ERS2540951,57079,47837
ERS2540988,55879,48408
ERS2541038,54827,48711
ERS2541005,54893,45787
ERS2540989,56171,48422
ERS2541008,55774,48564
ERS2540999,54087,46005
ERS2541172,55810,46029
ERS2541167,55460,46190
ERS2541107,57024,47444
ERS2541275,55812,46882
ERS2541226,56407,47080
ERS2541216,55753,46890
ERS2541331,54067,46440
ERS2541184,55488,48208
ERS2541121,56771,47460
ERS2541178,54378,45871
ERS2541267,57731,46968
ERS2541117,58236,46812
ERS2541150,53247,46440
ERS2541259,57696,47014
ERS2541148,55759,46535
ERS2541196,56684,47262
ERS2541234,54441,46014
ERS2541225,56555,46685
ERS2541204,54302,46736
ERS2541094,54521,46898
ERS2541229,53351,45433
ERS2541212,55044,45979
ERS2541147,56425,48305
ERS2541136,56710,48245
ERS2541270,58027,47620
ERS2541302,56208,47695
ERS2541293,56967,47256
ERS2541301,56187,47164
ERS2541292,55522,47596
ERS2540976,56165,47543
ERS2541326,55536,46282
ERS2541116,58629,47060
ERS2541111,56678,45573
ERS2541099,58235,46881
ERS2541088,55450,45574
ERS2541157,54828,48084
ERS2541249,55447,46194
ERS2541283,58509,47586
ERS2541164,57071,46030
ERS2541334,54897,45778
ERS2541115,55484,46202
ERS2541171,57536,47400
ERS2541098,58282,47196
ERS2541244,58198,47441
ERS2541211,56324,45829
ERS2541288,56237,47125
ERS2541194,55393,45902
ERS2541213,57003,47512
ERS2541163,54718,47834
ERS2541186,57237,47299
ERS2541238,53571,46297
ERS2541219,55015,47496
ERS2541286,53859,47686
ERS2541141,54296,47440
ERS2541140,55000,47989
ERS2541135,54321,47094
ERS2541166,54451,47419
ERS2541241,56390,47489
ERS2541221,56670,47417
ERS2541124,53105,45354
ERS2541083,53827,46288
ERS2541215,53809,45605
ERS2541280,56441,46856
ERS2541182,55687,45702
ERS2541222,56952,47077
ERS2541332,55741,47000
ERS2541108,56817,47116
ERS2541236,55614,45779
ERS2541268,55332,47674
ERS2541289,54809,47794
ERS2541181,54794,45806
ERS2541266,56273,47513
ERS2541251,54513,45566
ERS2541146,56150,47538
ERS2541180,56741,47464
ERS2541190,55705,47034
ERS2541120,54903,47778
ERS2541093,56536,47439
ERS2541142,54429,45914
ERS2541061,56065,48506
ERS2541205,55001,45861
ERS2541250,54935,46900
ERS2541248,54850,47738
ERS2541271,54322,46159
ERS2541104,58897,47202
ERS2541177,56041,47413
ERS2541232,55221,46018
ERS2541160,57489,47198
ERS2541113,57149,48175
ERS2541084,53503,46171
ERS2541085,54177,45907
ERS2541073,56474,48518
ERS2540939,55400,47274
ERS2541017,57759,49178
ERS1142778,53515,47008
ERS1142779,58486,48277
ERS542429,61536,48068
ERS1142780,55604,48203
ERS1142781,54495,46649
ERS542578,55812,45922
ERS1142782,57905,48086
ERS1142783,63814,48169
ERS542301,54737,46139
ERS542434,61749,47900
ERS1142784,62882,48153
ERS542436,62386,48165
ERS542437,62443,47387
ERS2541317,53922,46142
ERS1142785,62322,49021
ERS1142786,61801,47975
ERS542440,60448,45864
ERS542309,56217,47375
ERS1142787,60051,46749
ERS1142777,56283,46923
ERS542442,61470,45896
ERS1142776,53679,46812
ERS1142775,53650,46917
ERS1142761,62917,48736
ERS1142762,64502,47898
ERS542406,63262,47616
ERS1142763,59414,46623
ERS1142764,60381,46413
ERS1142765,59905,46610
ERS1142697,60527,48910
ERS542413,62802,47731
ERS1142767,56120,46544
ERS1142768,63046,48572
ERS1142698,63994,47745
ERS1142769,63119,48657
ERS1142770,61827,47845
ERS1142773,56628,48529
ERS1142774,56409,49077
ERS1142699,62991,47825
ERS1142788,62503,49055
ERS542445,61484,47483
ERS542468,61712,47208
ERS1142700,63305,47863
ERS542470,60716,47110
ERS542471,64238,47400
ERS1142808,63771,48105
ERS1142811,59313,46779
ERS1142812,56130,46905
ERS1142813,57791,48094
ERS1142814,59832,48264
ERS1142691,55587,48319
ERS542341,54977,45785
ERS1142815,69518,48093
ERS1142816,64055,46720
ERS1142817,63851,48227
ERS1142818,69244,48060
ERS1142819,60075,48227
ERS542484,61960,47303
ERS1142820,57486,48479
ERS1142806,61794,48179
ERS1142789,65568,48114
ERS1142805,54152,46113
ERS1142803,56175,46671
ERS1142790,67319,48070
ERS1142791,63348,48972
ERS542448,61979,47103
ERS1142793,64902,46697
ERS542317,55910,47514
ERS542451,59358,45859
ERS1142794,66629,48136
ERS542452,58124,45801
ERS542453,62187,48014
ERS1142795,67790,46654
ERS1142797,66623,48110
ERS1142798,57463,48495
ERS542325,54545,47416
ERS542459,61892,47197
ERS1142799,61934,46781
ERS1142800,61446,48166
ERS1142801,56206,48248
ERS1142802,58694,46819
ERS1142804,55738,46688
ERS1142696,60047,47965
ERS542435,62902,47357
ERS1142759,63946,48661
ERS2541023,56277,48501
ERS2541034,56055,48600
ERS2540995,55227,48672
ERS2541053,57133,48409
ERS2541065,56444,48205
ERS2541309,56629,48220
ERS2540938,56457,48398
ERS2540986,59961,48391
ERS2541304,53797,46300
ERS2540945,55265,47582
ERS2541068,56087,48568
ERS2541310,51660,42637
ERS2541032,55350,46136
ERS2541059,57895,47799
ERS2540964,54498,48156
ERS2540958,56079,48650
ERS2541311,57225,47829
ERS2540943,57551,49026
ERS2541000,55470,48636
ERS2540942,54761,48799
ERS2540926,55597,48274
ERS2541040,56979,48444
ERS2541057,53944,48137
ERS2541069,53513,46306
ERS2540991,57176,47936
ERS2541046,56280,48367
ERS2541051,55610,48012
ERS2540963,53916,46045
ERS2541047,56237,48639
ERS2541033,58146,48760
ERS2540983,55056,48629
ERS2541029,55076,48874
ERS2541058,54381,49091
ERS2540985,55446,48518
ERS2541071,57824,48069
ERS2540973,56720,48883
ERS2541062,55430,47127
ERS2541001,55490,48669
ERS1142760,61974,48029
ERS2541019,55656,48001
ERS2541333,56067,48286
ERS2541024,58748,48034
ERS2541324,57364,47653
ERS2540935,58157,48132
ERS2540959,57982,48209
ERS2541055,58168,48001
ERS2541009,54752,46931
ERS2540923,58128,47867
ERS2541072,55634,47848
ERS2540981,59270,48118
ERS2541035,58526,47918
ERS2540947,59112,48084
ERS2541036,55895,48543
ERS2540978,58995,48028
ERS2541049,56589,47291
ERS2540928,58367,48167
ERS2541320,58301,48405
ERS2541052,54000,47570
ERS2541021,56528,47926
ERS2541003,58219,48387
ERS2540927,57011,48367
ERS2540932,57769,48417
ERS542400,62226,45865
ERS2541043,54559,48575
ERS542398,61750,46165
ERS542396,60326,47454
ERS1142690,56129,48182
ERS2541030,58145,48389
ERS2540984,56758,48575
ERS1142757,62010,47958
ERS2540969,56151,48642
ERS2541012,57891,48133
ERS2540933,55962,48398
ERS2541006,20243,12718
ERS2541007,6439,204
ERS2541316,21029,12763
ERS2541013,18840,13031
ERS1142695,25615,13750
ERS2541002,20928,12909
ERS2541014,6811,256
ERS2540992,22094,13593
ERS2541077,20255,13637
ERS2541056,20030,12892
